4080.31071866943,796.304537489683
153.36135539307,516.856851474823
2463.01185788035,2697.52151199909
52.0526730584109,2859.94539963345
1761.56681147961,130.079492636267
2446.592374287,108.130911968499
1277.59607077384,1819.0105301967
2884.63935328655,1292.11932420623
1102.49679424988,1163.43242677432
1932.34354497897,2902.66823273059
4130.19033454161,2888.85136084556
548.804411602351,2126.54708820869
1508.77110329569,789.863721234144
2872.13754463083,2727.23677302793
3155.42164421964,289.060346988945
1239.06395032099,2774.42746299148
807.226823167252,766.500294319678
2251.99446418035,1864.37847644878
3424.35525867711,1206.21505981828
3442.18955522109,2289.17311311769
63.1611559066485,1333.9242276129
853.800976771303,2305.68075249752
1584.92301367847,1207.04605328844
431.857879521999,899.909365195382
2731.47279279734,2051.26614272481
4106.08379066643,1571.2774977724
528.898608663857,1464.67743505099
2455.05036984211,1079.5374679031
473.861233199807,1751.05814609504
3398.12915524292,184.216974259707
2280.07022354085,2280.03793905166
1331.33029303785,118.849336279502
3602.70331095741,822.808422348073
2238.8645776678,1215.87597168333
3341.34684230625,1483.94021857831
954.166199079572,2887.37375915705
528.014752089316,469.448394550811
1084.6200063588,1707.5562118904
3346.23264945252,2597.4792217846
127.489760136632,2364.86345379923
2503.54025690583,2134.25649720602
3386.85972455398,490.050400816819
3618.59902161952,2103.13676497235
1411.22848718575,1588.72714883944
1674.40802770417,2603.88964230302
287.341792799319,1172.5842335722
3642.85676631741,2288.84045243176
2081.46628443011,2332.9969480992
1842.30972804475,495.500710307077
1054.45683387061,70.5478593205258
3883.66134017607,1192.33444807164
1344.95555848959,2404.25734259052
2578.97638628114,1264.11274983984
2881.57720663929,80.2093020641643
3723.15063513287,154.845123408427
212.513748340077,66.3966862381389
3339.11060866687,1973.72952653517
4015.51696370433,81.4737982669295
2835.820607915,608.020158263419
4027.12861869762,482.938383885997
2097.12992796107,609.920822863095
421.698291944555,2815.72269031067
4025.66496873576,2213.63983405483
92.49408346155,2047.69406577407
2039.36516735288,1461.23854738036
